json,image,W,H,n_objs,mode,note
05_sou_6237_449003_100_model_01top(t-shirts)_09artifact.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/artifact/05_sou_6237_449003_100_model_01top(t-shirts)_09artifact.jpg,2268,4032,1,combo,ok
05_sou_6243_449426_10_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6243_449426_10_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6246_449645_40_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6246_449645_40_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6247_449713_0_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6247_449713_0_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6248_449787_20_model_05outer_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6248_449787_20_model_05outer_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6248_449802_170_model_05outer_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6248_449802_170_model_05outer_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6249_449893_0_clothes_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6249_449893_0_clothes_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6249_449917_240_clothes_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6249_449917_240_clothes_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6249_449925_320_clothes_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6249_449925_320_clothes_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6250_449935_60_model_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6250_449935_60_model_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6252_450096_230_model_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6252_450096_230_model_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6255_450295_60_model_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6255_450295_60_model_01top(t-shirts)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6255_450304_150_model_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6255_450304_150_model_01top(t-shirts)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6262_450848_190_clothes_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6262_450848_190_clothes_01top(t-shirts)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6262_450859_300_clothes_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6262_450859_300_clothes_01top(t-shirts)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6270_451422_170_clothes_01top(t-shirts)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6270_451422_170_clothes_01top(t-shirts)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6273_451637_160_clothes_02top(others)_05symbol.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/symbol/05_sou_6273_451637_160_clothes_02top(others)_05symbol.jpg,2268,4032,1,combo,ok
05_sou_6284_452408_310_model_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6284_452408_310_model_01top(t-shirts)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6289_452752_150_model_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6289_452752_150_model_01top(t-shirts)_08aniaml.jpg,2268,4032,2,combo,ok
05_sou_6289_452766_290_model_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6289_452766_290_model_01top(t-shirts)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6297_453363_140_clothes_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6297_453363_140_clothes_01top(t-shirts)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6299_453478_210_model_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6299_453478_210_model_01top(t-shirts)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6302_453727_180_clothes_01top(t-shirts)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6302_453727_180_clothes_01top(t-shirts)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6309_454201_240_model_02top(others)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6309_454201_240_model_02top(others)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6309_454217_40_clothes_02top(others)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6309_454217_40_clothes_02top(others)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6310_454279_300_model_02top(others)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6310_454279_300_model_02top(others)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6311_454327_60_model_02top(others)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6311_454327_60_model_02top(others)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6316_454728_110_clothes_05outer_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6316_454728_110_clothes_05outer_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6320_455023_180_clothes_02top(others)_08aniaml.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/animal/05_sou_6320_455023_180_clothes_02top(others)_08aniaml.jpg,2268,4032,1,combo,ok
05_sou_6323_455186_10_model_02top(others)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6323_455186_10_model_02top(others)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6324_455304_110_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6324_455304_110_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6326_455462_250_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6326_455462_250_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6333_455942_10_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6333_455942_10_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6337_456242_130_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6337_456242_130_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6339_456400_270_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6339_456400_270_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6340_456445_0_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6340_456445_0_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6350_457129_0_model_01top(t-shirts)_09artifact.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/artifact/05_sou_6350_457129_0_model_01top(t-shirts)_09artifact.jpg,2268,4032,1,combo,ok
05_sou_6354_457445_280_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6354_457445_280_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6356_457566_50_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6356_457566_50_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6356_457600_30_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6356_457600_30_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6359_457818_50_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6359_457818_50_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6362_458015_220_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6362_458015_220_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6362_458044_150_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6362_458044_150_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6367_458392_30_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6367_458392_30_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6367_458409_200_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6367_458409_200_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6367_458418_290_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6367_458418_290_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6368_458452_270_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6368_458452_270_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6368_458481_200_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6368_458481_200_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6375_458973_80_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6375_458973_80_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6379_459228_110_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6379_459228_110_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6379_459284_310_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6379_459284_310_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6391_460097_160_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6391_460097_160_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6392_460224_350_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6392_460224_350_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6394_460323_260_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6394_460323_260_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6395_460417_120_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6395_460417_120_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6398_460589_40_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6398_460589_40_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6398_460641_200_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6398_460641_200_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6401_460802_10_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6401_460802_10_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6407_461260_270_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6407_461260_270_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6408_461324_190_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6408_461324_190_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6409_461434_210_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6409_461434_210_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6412_461605_120_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6412_461605_120_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6417_462004_150_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6417_462004_150_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6418_462054_290_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6418_462054_290_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6419_462149_160_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6419_462149_160_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6421_462257_160_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6421_462257_160_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6424_462466_90_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6424_462466_90_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6424_462514_210_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6424_462514_210_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6427_462677_40_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6427_462677_40_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6428_462751_60_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6428_462751_60_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6428_462798_170_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6428_462798_170_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6432_463060_270_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6432_463060_270_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6439_463603_300_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6439_463603_300_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6440_463626_170_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6440_463626_170_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6440_463668_230_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6440_463668_230_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6441_463702_210_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6441_463702_210_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6441_463722_50_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6441_463722_50_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6442_463753_0_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6442_463753_0_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6442_463779_260_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6442_463779_260_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6443_463839_140_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6443_463839_140_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6445_464019_140_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6445_464019_140_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6456_464830_330_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6456_464830_330_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6458_464958_170_clothes_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6458_464958_170_clothes_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
05_sou_6460_465070_210_model_01top(t-shirts)_04etc nature.json,./012.의류 디자인 패턴 데이터 (3-5)/원천데이터/상품/상의/etcnature/05_sou_6460_465070_210_model_01top(t-shirts)_04etc nature.jpg,2268,4032,1,combo,ok
